forwarders;clients;processes;layout;spatiality;odirect;stonewall;request;total;operation;time;transfered;bandwidth
0;16;192;1;1;1;60;32;131072;write;60.02233;6468.0;107.75989
0;16;384;1;0;1;60;512;131072;write;63.10682;3518.0;55.74675
0;16;384;1;0;1;60;512;131072;write;61.60853;3777.0;61.30644
0;16;384;1;0;1;60;512;131072;write;69.51972;3571.5;51.37391
0;32;1536;0;0;1;60;512;131072;write;23.34093;130560.0;5593.60656
0;32;1536;1;0;1;60;512;131072;write;112.5671;1535.5;13.64075
0;8;384;1;1;1;60;6144;131072;write;83.36783;9240.0;110.83412
0;32;768;1;0;1;60;128;131072;write;60.47401;4769.125;78.86239
0;32;768;1;0;1;60;128;131072;write;60.48812;7653.375;126.52691
0;32;768;1;0;1;60;128;131072;write;62.11386;4857.25;78.19913
0;8;96;1;1;1;60;128;131072;write;60.01206;6419.125;106.96391
0;8;96;1;1;1;60;128;131072;write;60.09915;3946.625;65.66856
0;8;96;1;1;1;60;128;131072;write;60.06899;11704.25;194.84678
0;32;1536;1;1;1;60;128;131072;write;61.08778;6214.375;101.7286
0;8;96;1;1;1;60;1024;131072;write;62.47662;2246.0;35.94945
0;8;96;1;1;1;60;1024;131072;write;61.06297;2818.0;46.14908
0;16;192;1;0;1;60;4096;131072;write;66.89893;9064.0;135.48796
0;16;192;1;0;1;60;4096;131072;write;67.68732;6896.0;101.88024
0;16;192;1;0;1;60;4096;131072;write;66.81708;6844.0;102.42891
0;32;1536;0;0;1;60;6144;131072;write;8.19372;129024.0;15746.68554
0;8;96;1;0;1;60;1024;131072;write;63.07657;2652.0;42.04413
0;8;96;1;0;1;60;1024;131072;write;60.63702;3978.0;65.60349
0;8;96;1;0;1;60;1024;131072;write;60.98417;5862.0;96.1233
0;32;768;0;0;1;60;4096;131072;write;12.29405;129024.0;10494.8303
0;32;768;0;0;1;60;4096;131072;write;62.70438;27568.0;439.65033
0;32;768;0;0;1;60;4096;131072;write;64.87505;30020.0;462.7357
0;8;192;1;0;1;60;128;131072;write;60.29837;13732.0;227.73418
0;8;192;1;0;1;60;128;131072;write;60.15228;8000.75;133.00826
0;16;192;1;1;1;60;1024;131072;write;62.56041;2662.0;42.55087
0;16;192;1;1;1;60;1024;131072;write;63.42844;2537.0;39.99783
0;16;192;1;1;1;60;1024;131072;write;62.85448;2893.0;46.02695
0;32;384;0;0;1;60;512;131072;write;61.42308;130456.5;2123.90017
0;32;384;0;0;1;60;512;131072;write;61.1117;7221.5;118.16886
0;32;384;0;0;1;60;512;131072;write;61.10542;6670.5;109.16381
0;16;768;0;0;1;60;512;131072;write;31.9941;130944.0;4092.75417
0;8;192;0;0;1;60;32;131072;write;60.08328;4657.59375;77.51896
0;8;192;0;0;1;60;32;131072;write;53.38712;131070.0;2455.08677
0;8;192;0;0;1;60;32;131072;write;60.09766;1865.375;31.03906
0;16;384;0;0;1;60;128;131072;write;60.04269;16827.25;280.25478
0;16;384;0;0;1;60;128;131072;write;41.84699;131040.0;3131.40787
