forwarders;clients;processes;layout;spatiality;odirect;stonewall;request;total;operation;time;transfered;bandwidth
1;8;384;1;0;1;60;32;131072;write;60.03674;8624.875;143.65994
8;32;1536;1;1;1;60;6144;131072;write;112.22907;15798.0;140.76567
2;32;1536;1;0;1;60;1024;131072;write;66.23719;5333.0;80.51369
4;8;96;1;1;1;60;512;131072;write;60.6893;2139.0;35.24509
1;16;384;1;0;1;60;32;131072;write;60.21749;6602.71875;109.64786
8;32;1536;1;1;1;60;4096;131072;write;97.90504;11936.0;121.91405
8;16;768;0;0;1;60;1024;131072;write;60.31886;120109.0;1991.2345
2;16;384;0;0;1;60;6144;131072;write;61.5023;88188.0;1433.89752
8;32;384;0;0;1;60;128;131072;write;60.38364;116703.625;1932.70263
8;16;192;1;0;1;60;6144;131072;write;67.92021;7176.0;105.65339
8;32;768;1;0;1;60;1024;131072;write;65.43966;5135.0;78.46924
2;8;384;1;1;1;60;128;131072;write;60.93426;3372.5;55.34653
2;16;192;1;0;1;60;32;131072;write;60.01068;8882.96875;148.02313
8;16;192;0;0;1;60;4096;131072;write;27.23713;130560.0;4793.45659
4;16;768;1;0;1;60;512;131072;write;62.23527;4233.5;68.02413
8;8;192;1;1;1;60;32;131072;write;60.04304;8290.9375;138.08325
4;8;96;1;0;1;60;32;131072;write;60.13874;10414.0625;173.1673
8;16;768;0;0;1;60;128;131072;write;38.7334;131040.0;3383.12644
4;32;384;1;1;1;60;8192;131072;write;75.03516;10776.0;143.61267
1;32;768;1;1;1;60;6144;131072;write;67.13748;9216.0;137.27058
2;8;384;0;0;1;60;6144;131072;write;61.19455;77760.0;1270.70133
8;16;192;0;0;1;60;128;131072;write;60.15447;121916.625;2026.72583
1;8;96;0;0;1;60;32;131072;write;60.00756;14055.5625;234.22986
4;16;192;1;1;1;60;32;131072;write;60.01289;9279.5;154.62511
8;32;768;1;1;1;60;512;131072;write;70.6836;1372.5;19.41752
8;32;384;0;0;1;60;128;131072;write;37.46629;131040.0;3497.54379
8;8;192;1;1;1;60;512;131072;write;61.39618;2271.0;36.98927
1;32;1536;1;0;1;60;128;131072;write;60.49113;1172.375;19.38094
4;32;768;0;0;1;60;4096;131072;write;54.76203;129024.0;2356.0852
1;8;384;0;0;1;60;4096;131072;write;60.90202;34572.0;567.66592
2;16;384;1;1;1;60;8192;131072;write;70.22132;13192.0;187.86317
2;32;384;1;0;1;60;8192;131072;write;67.69658;21872.0;323.08869
4;16;192;1;1;1;60;512;131072;write;61.43473;2102.5;34.22331
1;8;96;1;1;1;60;32;131072;write;60.04558;6449.90625;107.41684
1;16;192;1;0;1;60;128;131072;write;67.20955;2606.625;38.78355
1;16;768;1;0;1;60;6144;131072;write;97.81918;9216.0;94.21465
1;32;1536;1;1;1;60;32;131072;write;60.07798;10078.8125;167.76219
1;16;192;1;1;1;60;1024;131072;write;61.92181;3035.0;49.01342
2;16;192;1;1;1;60;1024;131072;write;62.23853;4047.0;65.02402
1;32;1536;0;0;1;60;32;131072;write;60.38286;1529.46875;25.32952
2;8;192;0;0;1;60;6144;131072;write;60.64496;78666.0;1297.15642
8;32;1536;0;0;1;60;512;131072;write;60.65784;54972.0;906.26371
1;16;192;1;1;1;60;512;131072;write;62.20245;2029.0;32.61929
2;16;768;1;1;1;60;32;131072;write;60.20124;8203.3125;136.26485
8;16;384;1;0;1;60;1024;131072;write;62.78949;5363.0;85.41238
2;16;384;1;1;1;60;1024;131072;write;65.88279;3903.0;59.24157
8;8;384;1;1;1;60;6144;131072;write;80.12258;7332.0;91.50979
2;16;768;1;1;1;60;1024;131072;write;64.36886;6720.0;104.39831
4;32;384;1;1;1;60;6144;131072;write;70.39231;5346.0;75.9458
4;8;384;0;0;1;60;1024;131072;write;60.30641;60762.0;1007.55466
2;16;384;1;1;1;60;512;131072;write;65.60834;2039.0;31.07837
2;32;384;1;1;1;60;6144;131072;write;76.19555;7638.0;100.24208
2;16;384;0;0;1;60;128;131072;write;60.05399;52182.0;868.91805
8;8;384;0;0;1;60;512;131072;write;60.76891;57588.5;947.66388
1;32;1536;1;1;1;60;1024;131072;write;66.57261;7655.0;114.98723
2;32;1536;0;0;1;60;512;131072;write;64.62125;9853.0;152.47306
4;8;192;0;0;1;60;8192;131072;write;56.43631;130560.0;2313.40442
1;8;96;1;0;1;60;4096;131072;write;63.51494;6908.0;108.76181
1;32;384;1;0;1;60;8192;131072;write;62.85887;21288.0;338.66344
8;16;768;1;0;1;60;512;131072;write;100.64556;2573.5;25.56993
4;8;96;1;0;1;60;4096;131072;write;63.40124;7960.0;125.5496
4;16;384;1;0;1;60;6144;131072;write;73.90027;11808.0;159.78291
1;16;768;1;0;1;60;1024;131072;write;69.51654;5305.0;76.31278
2;16;192;1;1;1;60;4096;131072;write;65.09915;7412.0;113.85708
4;16;384;0;0;1;60;6144;131072;write;45.35801;129024.0;2844.56938
1;32;1536;1;0;1;60;32;131072;write;60.18343;1336.21875;22.20244
2;16;768;1;1;1;60;128;131072;write;60.11178;13310.875;221.43537
8;16;768;1;0;1;60;4096;131072;write;77.38987;10840.0;140.07001
8;16;192;1;0;1;60;32;131072;write;60.29694;9304.375;154.30923
2;8;384;1;1;1;60;4096;131072;write;69.82707;10316.0;147.73639
4;8;192;0;0;1;60;4096;131072;write;60.49803;123376.0;2039.33904
2;32;1536;1;1;1;60;128;131072;write;60.71165;7916.0;130.38684
8;32;1536;1;0;1;60;6144;131072;write;101.27561;15564.0;153.67965
1;8;384;0;0;1;60;512;131072;write;61.10405;7403.0;121.15401
4;8;384;1;0;1;60;512;131072;write;61.06597;4638.5;75.95884
1;32;1536;1;1;1;60;4096;131072;write;76.64286;12288.0;160.32804
1;32;1536;1;0;1;60;512;131072;write;64.70756;1544.5;23.86893
4;32;1536;0;0;1;60;32;131072;write;60.04217;44307.40625;737.93809
8;16;384;0;0;1;60;4096;131072;write;41.40968;130560.0;3152.88564
8;8;192;0;0;1;60;128;131072;write;43.43832;131064.0;3017.24396
1;8;96;0;0;1;60;4096;131072;write;60.47682;36296.0;600.16385
1;8;96;0;0;1;60;4096;131072;write;60.53963;32232.0;532.41159
1;32;384;0;0;1;60;6144;131072;write;61.95891;40518.0;653.9495
8;8;96;1;1;1;60;1024;131072;write;62.48576;2941.0;47.06673
8;16;192;1;0;1;60;4096;131072;write;65.89969;7292.0;110.65303
2;32;384;0;0;1;60;8192;131072;write;61.24695;126696.0;2068.60909
2;32;384;1;1;1;60;8192;131072;write;68.33238;11728.0;171.63167
4;8;192;1;0;1;60;4096;131072;write;66.08591;7568.0;114.51761
4;16;768;1;1;1;60;6144;131072;write;76.2922;8814.0;115.5295
4;32;768;1;1;1;60;4096;131072;write;95.72083;3072.0;32.09333
8;32;768;1;1;1;60;32;131072;write;60.1349;9810.125;163.13529
8;8;384;1;1;1;60;128;131072;write;60.1201;12832.875;213.45399
8;32;384;1;1;1;60;512;131072;write;66.20909;1083.5;16.36482
2;8;96;1;1;1;60;512;131072;write;61.24669;3070.5;50.13332
2;32;768;1;0;1;60;32;131072;write;60.56227;6363.34375;105.07109
4;8;96;1;1;1;60;512;131072;write;61.02011;2273.5;37.25821
1;32;384;1;1;1;60;32;131072;write;60.09534;6588.46875;109.63361
4;32;768;1;0;1;60;6144;131072;write;92.72919;11034.0;118.99166
4;16;768;1;0;1;60;32;131072;write;60.19146;6184.09375;102.74038
2;8;96;0;0;1;60;512;131072;write;60.13629;16124.0;268.12431
2;16;768;0;0;1;60;6144;131072;write;61.88533;71952.0;1162.66656
4;32;1536;1;0;1;60;8192;131072;write;78.93187;21240.0;269.09284
8;16;192;0;0;1;60;32;131072;write;60.0762;103562.59375;1723.85387
1;8;96;1;1;1;60;512;131072;write;61.45728;1607.0;26.14824
4;16;768;1;0;1;60;1024;131072;write;64.17012;4700.0;73.24281
2;16;192;1;0;1;60;8192;131072;write;67.41032;10904.0;161.75566
8;8;192;1;0;1;60;6144;131072;write;67.82266;7302.0;107.66313
4;32;1536;1;1;1;60;6144;131072;write;82.12323;11460.0;139.54639
2;16;192;1;1;1;60;512;131072;write;60.7868;1944.0;31.98063
4;32;768;1;1;1;60;512;131072;write;66.82462;1802.5;26.97359
4;16;384;1;1;1;60;8192;131072;write;71.7412;11528.0;160.68869
2;8;384;1;0;1;60;8192;131072;write;64.49244;19168.0;297.21314
2;16;768;0;0;1;60;32;131072;write;60.07141;13514.3125;224.97079
1;8;96;1;1;1;60;128;131072;write;60.07548;10487.5;174.57205
4;16;192;1;0;1;60;32;131072;write;60.16144;8830.9375;146.78733
8;16;384;1;1;1;60;32;131072;write;60.0217;9799.8125;163.27116
2;16;384;1;0;1;60;4096;131072;write;66.53202;11492.0;172.72887
4;8;192;1;0;1;60;6144;131072;write;67.87685;7086.0;104.39495
2;32;768;1;1;1;60;8192;131072;write;94.30418;12104.0;128.35062
1;16;192;1;1;1;60;6144;131072;write;70.45509;6348.0;90.09995
2;32;384;1;0;1;60;1024;131072;write;61.24207;6993.0;114.18622
2;16;384;1;0;1;60;128;131072;write;60.09285;14749.25;245.441
1;8;384;1;1;1;60;128;131072;write;60.27521;9930.25;164.74848
1;16;768;1;1;1;60;1024;131072;write;62.81232;5333.0;84.90373
1;8;192;1;1;1;60;32;131072;write;60.02232;6680.8125;111.30546
2;32;768;1;1;1;60;128;131072;write;60.6265;13655.5;225.2398
4;16;768;1;1;1;60;8192;131072;write;82.85616;15016.0;181.22974
1;32;384;1;0;1;60;6144;131072;write;82.63962;13524.0;163.65032
2;8;384;1;1;1;60;32;131072;write;60.04619;8018.3125;133.53575
8;32;1536;1;0;1;60;128;131072;write;60.82736;5508.0;90.55135
2;16;192;0;0;1;60;512;131072;write;60.28529;17479.0;289.93804
4;8;384;0;0;1;60;4096;131072;write;60.4636;128128.0;2119.09324
4;16;768;1;0;1;60;4096;131072;write;77.82541;11048.0;141.95877
2;8;192;1;1;1;60;8192;131072;write;67.54357;11088.0;164.1607
8;16;384;1;0;1;60;4096;131072;write;69.57114;7520.0;108.0908
8;32;1536;1;1;1;60;8192;131072;write;85.57182;12288.0;143.59867
1;32;1536;1;0;1;60;1024;131072;write;64.52738;1638.0;25.38457
1;32;768;1;0;1;60;128;131072;write;60.8247;1262.25;20.75226
1;16;384;1;1;1;60;32;131072;write;60.04032;5614.21875;93.50748
1;32;1536;1;0;1;60;8192;131072;write;100.00302;12536.0;125.35622
8;8;96;0;0;1;60;512;131072;write;60.09353;50340.5;837.70252
8;32;1536;1;1;1;60;1024;131072;write;74.97479;6014.0;80.21363
1;32;768;0;0;1;60;1024;131072;write;65.86393;6826.0;103.6379
2;16;768;1;1;1;60;1024;131072;write;65.43669;5993.0;91.58471
8;32;1536;0;0;1;60;32;131072;write;60.08213;85261.3125;1419.07929
4;16;768;0;0;1;60;128;131072;write;60.24605;62596.125;1039.00789
4;16;768;1;1;1;60;6144;131072;write;76.87881;10218.0;132.91048
8;32;1536;0;0;1;60;1024;131072;write;60.65312;112124.0;1848.61055
4;16;192;1;0;1;60;512;131072;write;60.57191;4114.0;67.91927
1;8;192;1;1;1;60;32;131072;write;60.07568;6290.96875;104.7174
4;16;192;0;0;1;60;128;131072;write;60.57615;97269.75;1605.7433
4;32;1536;1;0;1;60;32;131072;write;60.42118;2181.28125;36.10127
8;16;768;1;0;1;60;128;131072;write;60.71724;4618.5;76.06571
4;16;192;0;0;1;60;1024;131072;write;62.07981;44806.0;721.74833
8;32;768;1;1;1;60;8192;131072;write;84.67685;17048.0;201.33013
1;8;384;0;0;1;60;32;131072;write;60.03545;9822.5625;163.61272
2;8;384;1;1;1;60;6144;131072;write;73.2811;12846.0;175.29758
2;8;96;1;0;1;60;512;131072;write;60.36239;6939.0;114.95569
1;32;768;1;1;1;60;512;131072;write;61.6408;3415.0;55.40162
4;16;384;1;1;1;60;6144;131072;write;74.31277;8244.0;110.93653
1;8;192;1;0;1;60;8192;131072;write;67.84884;8248.0;121.56434
4;32;384;0;0;1;60;8192;131072;write;36.93742;129024.0;3493.04339
1;8;384;1;1;1;60;512;131072;write;62.8835;2232.5;35.50216
4;16;192;1;0;1;60;6144;131072;write;66.48255;6690.0;100.62791
1;8;96;1;0;1;60;128;131072;write;60.17636;8112.25;134.80793
1;8;192;1;1;1;60;6144;131072;write;68.73163;4086.0;59.44862
4;32;1536;1;0;1;60;512;131072;write;69.23996;2616.5;37.78887
8;32;1536;1;0;1;60;8192;131072;write;89.20768;29656.0;332.43773
8;8;384;1;0;1;60;32;131072;write;60.30127;8872.65625;147.1388
2;8;192;0;0;1;60;512;131072;write;60.23521;17129.5;284.37687
8;32;384;1;1;1;60;1024;131072;write;67.39388;2089.0;30.99688
1;32;768;1;0;1;60;6144;131072;write;121.0039;9216.0;76.16284
2;32;768;0;0;1;60;8192;131072;write;62.33957;113368.0;1818.55609
1;8;192;1;0;1;60;4096;131072;write;65.75011;2424.0;36.86686
2;32;1536;1;1;1;60;1024;131072;write;73.88332;6850.0;92.71375
1;8;192;0;0;1;60;128;131072;write;60.01782;29546.0;492.28716
1;32;384;0;0;1;60;512;131072;write;60.72057;6490.0;106.88305
4;8;384;1;0;1;60;128;131072;write;61.35802;5080.125;82.79479
4;8;192;1;1;1;60;32;131072;write;60.24872;3409.0;56.58211
8;32;384;1;1;1;60;512;131072;write;63.45304;1653.5;26.05864
2;8;192;1;0;1;60;4096;131072;write;62.97271;8880.0;141.01347
4;8;96;0;0;1;60;1024;131072;write;60.26732;52917.0;878.0381
2;32;768;0;0;1;60;512;131072;write;61.53991;12791.5;207.85697
2;8;192;1;1;1;60;6144;131072;write;65.80478;7518.0;114.24702
1;16;768;1;0;1;60;128;131072;write;60.6092;2284.5;37.6923
1;16;384;0;0;1;60;1024;131072;write;63.00385;8529.0;135.37268
2;32;384;1;1;1;60;4096;131072;write;71.27831;7992.0;112.12387
2;8;384;0;0;1;60;128;131072;write;60.08259;45987.375;765.40265
2;32;768;1;1;1;60;1024;131072;write;66.44699;5978.0;89.96646
4;32;384;0;0;1;60;1024;131072;write;61.06447;52938.0;866.91987
1;16;768;0;0;1;60;512;131072;write;60.4431;5320.5;88.02494
2;16;192;0;0;1;60;128;131072;write;60.07481;75363.0;1254.48583
2;32;384;1;1;1;60;1024;131072;write;65.25882;4992.0;76.4954
2;16;768;0;0;1;60;128;131072;write;60.07742;55297.0;920.42897
1;32;384;1;1;1;60;1024;131072;write;66.20206;4462.0;67.39972
4;16;192;0;0;1;60;512;131072;write;60.4697;30161.5;498.78698
4;32;1536;1;1;1;60;1024;131072;write;73.14537;6004.0;82.08312
1;32;1536;1;1;1;60;32;131072;write;60.09394;7919.96875;131.79313
4;8;384;1;1;1;60;4096;131072;write;71.12578;7704.0;108.31516
2;32;768;1;0;1;60;1024;131072;write;63.13007;6763.0;107.12802
8;32;384;1;0;1;60;32;131072;write;80.78382;161.59375;2.00032
4;8;96;1;1;1;60;8192;131072;write;64.84104;10224.0;157.67792
4;32;768;0;0;1;60;128;131072;write;60.86815;26613.125;437.22579
4;16;768;0;0;1;60;4096;131072;write;60.40675;128964.0;2134.92709
4;16;384;1;0;1;60;8192;131072;write;70.20155;15128.0;215.49382
4;32;1536;0;0;1;60;512;131072;write;62.32821;26184.0;420.09871
4;8;384;1;0;1;60;6144;131072;write;74.74033;9906.0;132.53889
8;8;96;1;1;1;60;512;131072;write;64.05021;1069.5;16.69784
1;32;384;1;0;1;60;1024;131072;write;62.69641;4497.0;71.72659
4;8;96;1;0;1;60;512;131072;write;60.71587;5211.0;85.826
1;8;192;1;0;1;60;1024;131072;write;61.57053;4401.0;71.479
2;8;192;1;0;1;60;8192;131072;write;67.14482;11448.0;170.49714
4;32;384;1;0;1;60;4096;131072;write;68.58508;8756.0;127.66624
1;16;768;0;0;1;60;512;131072;write;60.76238;5726.5;94.24416
1;32;1536;1;1;1;60;512;131072;write;65.09864;4585.0;70.43158
4;8;192;1;0;1;60;8192;131072;write;67.38934;9544.0;141.62477
2;32;768;0;0;1;60;1024;131072;write;61.44753;26316.0;428.26784
2;16;384;1;0;1;60;32;131072;write;60.11054;8961.53125;149.08419
8;16;384;1;1;1;60;6144;131072;write;78.40129;6666.0;85.02411
4;16;192;0;0;1;60;8192;131072;write;42.60927;130560.0;3064.12218
2;8;192;1;0;1;60;1024;131072;write;61.59815;6551.0;106.35059
2;8;96;0;0;1;60;4096;131072;write;60.37574;68496.0;1134.4955
2;16;768;0;0;1;60;8192;131072;write;62.36567;108688.0;1742.75356
4;16;384;0;0;1;60;8192;131072;write;31.96883;129024.0;4035.93154
8;16;192;1;1;1;60;512;131072;write;61.3336;2086.5;34.01887
4;8;192;1;0;1;60;128;131072;write;60.26806;10494.25;174.12623
8;32;384;1;0;1;60;1024;131072;write;103.95366;565.0;5.43511
8;16;768;0;0;1;60;512;131072;write;60.35848;57281.5;949.02158
8;8;384;0;0;1;60;8192;131072;write;23.63809;129024.0;5458.31017
1;16;384;0;0;1;60;4096;131072;write;63.8314;23808.0;372.98256
8;16;384;1;1;1;60;128;131072;write;60.08317;11825.25;196.81467
2;8;192;1;1;1;60;128;131072;write;80.0875;7786.5;97.22491
4;8;96;0;0;1;60;4096;131072;write;52.60152;130944.0;2489.35758
8;8;192;1;1;1;60;8192;131072;write;69.40315;10168.0;146.50631
1;8;384;0;0;1;60;512;131072;write;61.38075;7764.0;126.48917
8;8;96;1;0;1;60;1024;131072;write;60.92987;6286.0;103.1678
4;16;192;1;0;1;60;128;131072;write;60.22952;11306.375;187.72147
1;8;192;0;0;1;60;6144;131072;write;60.92585;16698.0;274.07087
2;8;96;0;0;1;60;6144;131072;write;60.36333;69954.0;1158.88235
2;16;768;1;0;1;60;1024;131072;write;67.90975;5255.0;77.38211
2;8;96;1;1;1;60;8192;131072;write;64.94562;7416.0;114.18785
2;32;768;1;0;1;60;512;131072;write;62.72325;4648.0;74.10331
1;8;96;1;1;1;60;4096;131072;write;63.05701;5280.0;83.73375
1;16;384;1;0;1;60;4096;131072;write;82.81684;5968.0;72.06264
4;16;768;0;0;1;60;32;131072;write;60.03013;30161.8125;502.44455
4;8;384;0;0;1;60;128;131072;write;60.3254;130929.0;2170.37947
2;8;192;1;0;1;60;512;131072;write;62.94644;715.5;11.36681
4;32;1536;1;1;1;60;4096;131072;write;87.55325;12272.0;140.16612
4;32;1536;1;1;1;60;512;131072;write;70.13017;3735.5;53.26524
1;8;384;1;0;1;60;6144;131072;write;84.07106;13410.0;159.50793
2;16;192;1;1;1;60;32;131072;write;60.07371;8019.9375;133.50163
4;8;384;1;0;1;60;8192;131072;write;69.3903;16976.0;244.64514
1;32;768;1;1;1;60;32;131072;write;60.11237;6792.5625;112.99775
4;16;384;0;0;1;60;8192;131072;write;37.10113;129024.0;3477.63022
4;8;192;0;0;1;60;128;131072;write;60.18609;90195.75;1498.6146
1;16;192;0;0;1;60;4096;131072;write;62.47701;22884.0;366.27874
2;32;1536;1;0;1;60;1024;131072;write;70.85447;4556.0;64.30081
1;16;192;1;1;1;60;32;131072;write;60.14205;3953.71875;65.73968
8;32;384;0;0;1;60;32;131072;write;61.23746;71645.0625;1169.95477
2;32;1536;1;0;1;60;6144;131072;write;101.10366;13752.0;136.01882
1;16;192;0;0;1;60;6144;131072;write;61.11591;30900.0;505.5967
4;16;192;0;0;1;60;6144;131072;write;58.46795;130176.0;2226.45054
4;16;768;1;0;1;60;512;131072;write;62.01822;1895.5;30.5636
8;8;96;1;0;1;60;4096;131072;write;64.70018;6808.0;105.22381
1;32;384;1;1;1;60;6144;131072;write;63.22051;9150.0;144.7315
1;16;192;1;0;1;60;6144;131072;write;65.75677;3990.0;60.67816
1;16;768;0;0;1;60;1024;131072;write;62.42877;7591.0;121.59458
2;8;384;1;0;1;60;128;131072;write;60.27086;14715.375;244.15407
1;32;768;1;0;1;60;8192;131072;write;90.35704;12288.0;135.99384
1;16;192;1;0;1;60;4096;131072;write;65.98614;3504.0;53.10206
8;32;1536;1;1;1;60;32;131072;write;60.17932;11127.09375;184.89895
4;16;192;1;0;1;60;1024;131072;write;61.18941;3318.0;54.22507
1;16;384;1;1;1;60;6144;131072;write;80.96032;4590.0;56.69444
4;32;768;1;0;1;60;4096;131072;write;78.98286;8972.0;113.59426
4;16;384;1;0;1;60;32;131072;write;60.18464;5325.40625;88.48448
8;8;192;1;1;1;60;6144;131072;write;69.90134;6390.0;91.41456
1;32;384;1;0;1;60;32;131072;write;60.20122;4785.0625;79.48448
8;32;1536;0;0;1;60;4096;131072;write;30.13435;129024.0;4281.62552
2;8;384;1;0;1;60;6144;131072;write;74.27692;13206.0;177.79412
2;16;384;1;1;1;60;4096;131072;write;68.40247;7404.0;108.24171
4;32;768;0;0;1;60;32;131072;write;60.18683;22232.15625;369.38576
8;16;384;0;0;1;60;1024;131072;write;60.31144;106314.0;1762.75006
8;8;192;0;0;1;60;512;131072;write;60.15768;62073.0;1031.83832
8;16;768;1;0;1;60;32;131072;write;60.58053;4310.4375;71.1522
1;32;768;1;0;1;60;4096;131072;write;80.13603;9212.0;114.95453
2;8;96;1;1;1;60;4096;131072;write;62.86009;7992.0;127.1395
1;16;768;1;0;1;60;8192;131072;write;119.13483;12208.0;102.47213
4;32;1536;1;0;1;60;1024;131072;write;65.87661;2690.0;40.83392
4;32;768;0;0;1;60;8192;131072;write;34.21869;129024.0;3770.57077
4;8;96;1;1;1;60;32;131072;write;60.10142;8368.71875;139.24329
4;16;192;0;0;1;60;4096;131072;write;60.28321;120356.0;1996.50953
1;16;192;0;0;1;60;32;131072;write;60.01472;10736.1875;178.89257
2;16;192;1;1;1;60;6144;131072;write;71.04676;5754.0;80.98892
8;8;384;0;0;1;60;1024;131072;write;61.09575;30371.0;497.10499
4;32;768;0;0;1;60;6144;131072;write;51.7218;129024.0;2494.57682
1;32;768;0;0;1;60;512;131072;write;63.01166;3788.0;60.11586
2;32;1536;1;1;1;60;32;131072;write;60.58637;8839.90625;145.90586
1;16;192;0;0;1;60;128;131072;write;60.02096;30363.0;505.87328
4;16;768;1;1;1;60;512;131072;write;65.58312;1623.0;24.74722
8;8;384;1;0;1;60;512;131072;write;94.19137;192.0;2.0384
4;32;1536;1;0;1;60;512;131072;write;64.93244;2853.0;43.93797
4;16;384;0;0;1;60;4096;131072;write;60.80685;125484.0;2063.64912
1;16;192;1;0;1;60;1024;131072;write;64.62062;2113.0;32.69854
2;8;192;0;0;1;60;32;131072;write;60.05455;16080.84375;267.77062
8;16;768;0;0;1;60;8192;131072;write;17.89974;129024.0;7208.14793
4;8;96;1;0;1;60;6144;131072;write;65.02764;7038.0;108.2309
2;8;384;0;0;1;60;512;131072;write;60.42013;16802.0;278.08612
8;16;192;0;0;1;60;1024;131072;write;60.1463;110083.0;1830.25404
2;16;768;1;0;1;60;32;131072;write;60.12114;2500.40625;41.58947
8;8;192;1;0;1;60;4096;131072;write;87.71783;3992.0;45.50956
2;32;384;0;0;1;60;6144;131072;write;61.31319;83772.0;1366.29657
4;32;1536;1;1;1;60;512;131072;write;68.10688;3740.0;54.91368
4;32;768;1;1;1;60;128;131072;write;60.74581;10512.125;173.05103
8;8;192;0;0;1;60;1024;131072;write;60.17429;113257.0;1882.1494
8;32;384;1;1;1;60;6144;131072;write;75.10863;8142.0;108.40298
8;16;768;0;0;1;60;4096;131072;write;28.29132;129024.0;4560.5506
2;8;384;1;0;1;60;6144;131072;write;70.83174;13260.0;187.2042
8;32;1536;1;1;1;60;512;131072;write;72.335;2721.0;37.61665
1;32;768;0;0;1;60;6144;131072;write;64.22155;36702.0;571.49039
4;32;384;0;0;1;60;4096;131072;write;51.21335;130560.0;2549.33528
4;16;192;1;0;1;60;8192;131072;write;67.63295;11976.0;177.07345
8;32;768;0;0;1;60;128;131072;write;39.26052;131040.0;3337.70409
2;8;192;0;0;1;60;4096;131072;write;60.46641;71620.0;1184.4592
4;32;768;0;0;1;60;512;131072;write;60.62898;33129.0;546.42184
1;16;768;1;0;1;60;512;131072;write;63.56853;3404.5;53.55637
8;8;96;1;0;1;60;512;131072;write;64.42907;1034.5;16.05642
4;16;384;1;1;1;60;32;131072;write;60.07986;9406.4375;156.56556
8;32;384;1;1;1;60;128;131072;write;60.15284;12482.25;207.50891
2;8;192;0;0;1;60;4096;131072;write;60.677;70836.0;1167.42752
4;16;768;1;0;1;60;6144;131072;write;93.13395;10974.0;117.83028
2;32;1536;0;0;1;60;6144;131072;write;65.73834;72990.0;1110.31091
2;32;768;1;1;1;60;4096;131072;write;73.81057;10608.0;143.71925
2;32;384;0;0;1;60;4096;131072;write;61.1576;72852.0;1191.21738
4;16;384;0;0;1;60;32;131072;write;60.01267;53158.9375;885.7952
8;16;192;1;1;1;60;4096;131072;write;67.02123;6184.0;92.26927
1;32;384;0;0;1;60;32;131072;write;60.03084;11203.4375;186.62802
2;32;384;1;1;1;60;512;131072;write;65.41321;1954.5;29.87928
8;8;96;0;0;1;60;1024;131072;write;60.14758;56292.0;935.89807
8;32;768;1;1;1;60;1024;131072;write;68.79052;3284.0;47.73913
4;16;192;1;1;1;60;1024;131072;write;62.93358;2958.0;47.00193
2;32;1536;1;0;1;60;128;131072;write;61.16315;2894.5;47.32425
2;32;384;0;0;1;60;128;131072;write;60.02178;71440.5;1190.24295
8;16;768;1;1;1;60;512;131072;write;66.83142;1497.5;22.40712
4;16;384;1;0;1;60;128;131072;write;60.11961;16460.125;273.78961
2;32;1536;0;0;1;60;1024;131072;write;62.57737;24945.0;398.62656
8;32;768;1;0;1;60;32;131072;write;60.61164;8020.125;132.31989
1;16;384;1;0;1;60;8192;131072;write;63.4453;18008.0;283.83504
1;16;384;0;0;1;60;32;131072;write;60.03053;10547.28125;175.69863
4;8;96;0;0;1;60;6144;131072;write;47.02699;130752.0;2780.36092
4;8;192;1;1;1;60;6144;131072;write;66.03669;6870.0;104.03308
1;8;384;1;1;1;60;8192;131072;write;72.75363;14992.0;206.06531
4;8;96;1;0;1;60;8192;131072;write;64.06186;10144.0;158.34696
8;8;96;1;1;1;60;128;131072;write;60.06131;4332.375;72.13255
8;8;96;0;0;1;60;6144;131072;write;51.39284;130752.0;2544.16778
4;32;1536;0;0;1;60;8192;131072;write;38.51806;122880.0;3190.19223
4;32;768;1;1;1;60;6144;131072;write;82.30374;13458.0;163.51626
2;8;384;1;0;1;60;512;131072;write;62.13848;5401.5;86.92681
8;32;768;1;0;1;60;128;131072;write;75.30216;113.125;1.50228
1;32;384;1;0;1;60;4096;131072;write;72.1233;8936.0;123.89893
2;32;384;1;0;1;60;512;131072;write;61.26432;5342.5;87.20411
4;16;384;1;1;1;60;1024;131072;write;66.46167;3182.0;47.87722
2;16;768;1;0;1;60;4096;131072;write;78.04665;13456.0;172.4097
8;32;384;1;0;1;60;8192;131072;write;70.40204;12568.0;178.51755
4;8;192;1;1;1;60;8192;131072;write;78.82209;10232.0;129.81133
1;8;384;1;1;1;60;4096;131072;write;70.96741;9068.0;127.77695
8;8;96;1;1;1;60;32;131072;write;60.00373;3952.5;65.87091
1;16;384;1;1;1;60;128;131072;write;60.14619;12204.75;202.9181
1;16;768;1;0;1;60;32;131072;write;60.24228;4541.75;75.3914
2;8;384;1;0;1;60;32;131072;write;60.22233;168.0625;2.7907
4;32;768;1;1;1;60;8192;131072;write;79.7692;13120.0;164.47451
2;16;768;1;1;1;60;512;131072;write;64.17639;3154.5;49.15359
1;8;384;0;0;1;60;6144;131072;write;63.16688;31182.0;493.64476
4;8;96;1;1;1;60;4096;131072;write;64.36687;6052.0;94.02352
8;16;192;1;1;1;60;32;131072;write;60.01573;9066.40625;151.06716
1;16;384;1;1;1;60;128;131072;write;60.12193;10689.0;177.78871
2;32;768;0;0;1;60;6144;131072;write;61.82239;80952.0;1309.42857
2;32;384;0;0;1;60;512;131072;write;60.49047;15562.5;257.27193
